transaction_id,claim_id,event_type,event_timestamp,handler_id,auto_or_manual,comment
T41feb946c009,C0000304,investigation,2017-04-04,AUTO,auto rule,
T83b870afb119,C0000304,approved,2017-04-12,H003,auto rule,
T718b370a0277,C0000304,closed,2017-04-24,H002,manual adjuster,
T52239085e7b5,C0000304,reopened,2017-05-04,AUTO,manual adjuster,
T9b8d79bf0942,C0000305,received,2017-01-23,AUTO,auto rule,
T9c7c7d11cbb4,C0000305,opened,2017-01-25,H003,manual adjuster,
T11763fc5f727,C0000305,investigation,2017-02-09,H003,auto rule,
Tf20c722fb3f2,C0000305,approved,2017-02-17,H001,manual adjuster,
Tad2e8ad85f7b,C0000305,closed,2017-03-07,H003,manual adjuster,
T0026fdb5f349,C0000306,received,2021-11-14,AUTO,auto rule,
Tb5f7a83c712b,C0000306,opened,2021-11-14,H001,manual adjuster,
T483966e40c7d,C0000306,investigation,2021-11-27,H003,manual adjuster,
T175a45d623a2,C0000306,approved,2021-11-29,AUTO,manual adjuster,
T791afd47a129,C0000306,closed,2021-12-24,H003,manual adjuster,
Td15203236ea3,C0000307,received,2022-01-25,AUTO,auto rule,
Taa84a2a35574,C0000307,opened,2022-01-29,H001,manual adjuster,
T873a3261c865,C0000307,investigation,2022-02-01,H003,manual adjuster,
T099dd1e113ff,C0000307,approved,2022-02-09,H002,manual adjuster,
T6d573e5e7f76,C0000307,closed,2022-02-19,H003,manual adjuster,
T9d6f7b903bee,C0000307,reopened,2022-03-05,H003,manual adjuster,
Td0f7beb513db,C0000308,received,2019-04-04,H002,manual adjuster,
T4722493575ac,C0000308,opened,2019-04-06,AUTO,auto rule,
T5493902b0aae,C0000308,investigation,2019-04-19,H001,auto rule,
T76f27f656e80,C0000308,approved,2019-04-24,H001,manual adjuster,
T5ea8f414f9c4,C0000308,closed,2019-06-09,H003,auto rule,
T4fba6946b6a1,C0000309,received,2019-09-26,H003,manual adjuster,
T973227306a2b,C0000309,opened,2019-09-28,AUTO,auto rule,
Tdd1989060a3e,C0000309,investigation,2019-10-06,H002,manual adjuster,
T458e97cfdf15,C0000309,approved,2019-10-07,H003,manual adjuster,
T102ce678ebbe,C0000309,closed,2019-11-25,H003,manual adjuster,
Te60aae9f8408,C0000310,received,2023-01-19,H001,manual adjuster,
Td62d49fb3b51,C0000310,opened,2023-01-22,AUTO,manual adjuster,
T6e5544359a0b,C0000310,investigation,2023-01-25,AUTO,auto rule,
Taffef3da65f8,C0000310,approved,2023-01-30,H001,auto rule,
T2e0bdb5b9e41,C0000310,closed,2023-03-25,AUTO,manual adjuster,
T5f5cf1a4296f,C0000311,received,2024-05-27,AUTO,manual adjuster,
T987517d3a40e,C0000311,opened,2024-05-31,H002,manual adjuster,
T2210927f125e,C0000311,investigation,2024-06-01,H003,manual adjuster,
T80ed97eb2340,C0000311,approved,2024-06-06,AUTO,manual adjuster,
T090fc76c988a,C0000311,closed,2024-08-02,AUTO,manual adjuster,
T9648e3e14c22,C0000312,received,2020-09-11,H001,auto rule,
Tdfa16995596a,C0000312,opened,2020-09-15,H003,manual adjuster,
Tab14ff949c32,C0000312,investigation,2020-10-04,H001,manual adjuster,
T14025c656730,C0000312,approved,2020-10-12,H001,auto rule,
Ta1b6ce4982e2,C0000312,closed,2020-11-24,AUTO,auto rule,
T15b4f8caacb0,C0000313,received,2020-12-24,H001,auto rule,
Tf2cb1c0b0042,C0000313,opened,2020-12-24,AUTO,manual adjuster,
Tc0573b064bb5,C0000313,investigation,2020-12-31,H003,auto rule,
Te8c4607bdb78,C0000313,approved,2021-01-02,H003,auto rule,
T5ff8a1d92c69,C0000313,closed,2021-03-02,H001,manual adjuster,
Ta6e8e2104e1a,C0000314,received,2017-02-16,H001,manual adjuster,
T6117c51a43a3,C0000314,opened,2017-02-17,H002,manual adjuster,
Td9c20a74b3ee,C0000314,investigation,2017-02-23,H002,manual adjuster,
T6636343bb210,C0000314,approved,2017-03-01,H003,manual adjuster,
Tf0e130065869,C0000314,closed,2017-04-03,H003,manual adjuster,
T39d22a707006,C0000315,received,2020-07-05,H002,auto rule,
T9cc6417256cc,C0000315,opened,2020-07-08,H003,manual adjuster,
T96a51e811b2e,C0000315,investigation,2020-07-20,H002,manual adjuster,
T4d7b452e8bfb,C0000315,approved,2020-07-29,H002,manual adjuster,
T9d4ab3066297,C0000315,closed,2020-09-24,AUTO,manual adjuster,
Ta7862ec4a94a,C0000316,received,2018-12-15,AUTO,manual adjuster,
T2c8ca240004c,C0000316,opened,2018-12-16,H001,manual adjuster,
Ta3f6e5bb6c13,C0000316,investigation,2019-01-03,H003,manual adjuster,
T87d1cf0f3ad3,C0000316,approved,2019-01-06,AUTO,manual adjuster,
Tf6417efa22a0,C0000316,closed,2019-02-18,H001,auto rule,
T8b3c7e9bbba7,C0000317,received,2023-10-21,H003,auto rule,
T42ab17e6721a,C0000317,opened,2023-10-23,AUTO,manual adjuster,
T76402b76b063,C0000317,investigation,2023-11-06,AUTO,manual adjuster,
Td243b236e466,C0000317,approved,2023-11-07,H002,manual adjuster,
T29894d3b5217,C0000317,closed,2023-12-21,H002,manual adjuster,
Te7495b662684,C0000318,received,2023-04-12,H003,manual adjuster,
Td680d2212c9f,C0000318,opened,2023-04-12,H001,manual adjuster,
T523b0cf618f4,C0000318,investigation,2023-04-14,H001,manual adjuster,
T1ea78d9e4468,C0000318,approved,2023-04-19,H003,manual adjuster,
Ta3a60644844d,C0000318,closed,2023-05-25,H003,manual adjuster,
Ta757b0e1d193,C0000319,received,2024-03-10,H001,manual adjuster,
T10b7a45c90f2,C0000319,opened,2024-03-14,H001,manual adjuster,
T413169c94f40,C0000319,investigation,2024-03-21,AUTO,auto rule,
T1db1fae0c7e0,C0000319,approved,2024-03-22,AUTO,manual adjuster,
T826f96428835,C0000319,closed,2024-04-05,H002,manual adjuster,
Taeaefde2aa11,C0000320,received,2016-01-27,H001,manual adjuster,
T9fc68254cfde,C0000320,opened,2016-01-27,AUTO,auto rule,
T56174babba53,C0000320,investigation,2016-02-12,H003,manual adjuster,
T3cfbc9df9b9c,C0000320,approved,2016-02-19,H002,manual adjuster,
T50ff56df4ceb,C0000320,closed,2016-03-08,H003,auto rule,
T4ebf742381f9,C0000321,received,2018-04-03,H001,manual adjuster,
T9e4dee7ea436,C0000321,opened,2018-04-06,H001,manual adjuster,
T37ec202af096,C0000321,investigation,2018-04-21,H001,auto rule,
T2d2a6aa30c5e,C0000321,approved,2018-04-28,AUTO,manual adjuster,
T4b3834a9509d,C0000321,closed,2018-06-01,H001,manual adjuster,
T11664a2e5a93,C0000322,received,2016-02-02,H001,auto rule,
T0893488ef9c8,C0000322,opened,2016-02-05,H002,manual adjuster,
Tee906e85e018,C0000322,investigation,2016-02-20,H002,auto rule,
T5e10321d40d6,C0000322,approved,2016-02-29,H003,auto rule,
T749816de6e53,C0000322,closed,2016-04-27,AUTO,auto rule,
Tf4168564e680,C0000323,received,2022-07-15,H002,manual adjuster,
T4ea39f68373b,C0000323,opened,2022-07-18,H001,manual adjuster,
T4ece5c6c6780,C0000323,investigation,2022-07-19,H002,manual adjuster,
T887929af838a,C0000323,approved,2022-07-26,H001,manual adjuster,
Te09fd677f3f2,C0000323,closed,2022-09-05,H001,manual adjuster,
Tb1d8db9fc7b2,C0000324,received,2024-02-13,AUTO,auto rule,
Te9f2600c18f4,C0000324,opened,2024-02-14,H002,auto rule,
T6bbe8afe287d,C0000324,investigation,2024-02-16,H002,auto rule,
T44abe602bbdf,C0000324,approved,2024-02-24,H003,manual adjuster,
T9806c985fac6,C0000324,closed,2024-03-18,H002,manual adjuster,
Ted4993451916,C0000325,received,2018-07-27,AUTO,manual adjuster,
T9d55a678b7b7,C0000325,opened,2018-07-27,H002,manual adjuster,
Tc08dc227d415,C0000325,investigation,2018-08-02,H001,auto rule,
T3c787a086c20,C0000325,approved,2018-08-03,H001,auto rule,
T3261e60631ba,C0000325,closed,2018-08-31,H001,manual adjuster,
T17abc0e2be15,C0000326,received,2019-02-09,H003,manual adjuster,
T471027030d3c,C0000326,opened,2019-02-13,AUTO,manual adjuster,
Tf481409900ec,C0000326,investigation,2019-02-23,H003,manual adjuster,
T2fc5260b7547,C0000326,approved,2019-02-28,H002,manual adjuster,
T6ed49d7b009f,C0000326,closed,2019-03-17,H002,manual adjuster,
T32546e44f4f8,C0000327,received,2021-09-13,AUTO,auto rule,
T410870f6c0fd,C0000327,opened,2021-09-13,H003,manual adjuster,
Tae307bfbdb1e,C0000327,investigation,2021-09-20,AUTO,manual adjuster,
T08f76ce47e38,C0000327,approved,2021-09-27,AUTO,manual adjuster,
Tf3f547398b7b,C0000327,closed,2021-11-20,H003,auto rule,
T481ebc3ac7bc,C0000328,received,2022-04-23,H002,auto rule,
Tb12bbe236f75,C0000328,opened,2022-04-23,AUTO,manual adjuster,
Td033e2ce6abc,C0000328,investigation,2022-05-11,H002,manual adjuster,
Tc6ea82594393,C0000328,approved,2022-05-12,AUTO,manual adjuster,
T0e80d7b33347,C0000328,closed,2022-06-28,H002,auto rule,
T3550953346af,C0000329,received,2017-09-18,AUTO,manual adjuster,
T8985645aa048,C0000329,opened,2017-09-22,AUTO,auto rule,
T45ef7da5575d,C0000329,investigation,2017-09-24,H001,manual adjuster,
T17baaf84cc27,C0000329,approved,2017-10-03,AUTO,manual adjuster,
Ta36bb15b39d0,C0000329,closed,2017-10-10,H001,auto rule,
Taecb8fb27e5b,C0000330,received,2018-10-11,H003,manual adjuster,
Tfe8c27dffaa8,C0000330,opened,2018-10-15,H002,manual adjuster,
T4ed46fcb2bc0,C0000330,investigation,2018-10-30,H002,manual adjuster,
Tca2886a910a9,C0000330,approved,2018-11-08,H002,manual adjuster,
Tdcc916fdf90a,C0000330,closed,2018-11-30,H002,manual adjuster,
T60d51be393be,C0000331,received,2017-06-14,H001,manual adjuster,
Tfaf911b664a4,C0000331,opened,2017-06-16,H002,auto rule,
Te13ab824961c,C0000331,investigation,2017-06-21,H003,manual adjuster,
Tda8d993aa6cc,C0000331,approved,2017-06-30,H003,auto rule,
T9f5335e94df3,C0000331,closed,2017-08-12,H001,manual adjuster,
Teb62f9a73e41,C0000332,received,2024-08-29,H003,auto rule,
T824e512cbeb4,C0000332,opened,2024-08-29,H001,manual adjuster,
T3937e426edec,C0000332,investigation,2024-09-15,H002,auto rule,
T8eba3e0e3705,C0000332,approved,2024-09-19,H003,manual adjuster,
T820d13f599c7,C0000332,closed,2024-09-24,H003,manual adjuster,
Ta5ffccf9f075,C0000333,received,2023-01-13,H002,manual adjuster,
T5d720de6cd26,C0000333,opened,2023-01-15,H001,manual adjuster,
T244479a715b7,C0000333,investigation,2023-01-19,H003,auto rule,
T5f67a8f85f35,C0000333,approved,2023-01-24,H001,manual adjuster,
Tc7306edf61fc,C0000333,closed,2023-02-14,H001,manual adjuster,
Tac4726b69ea1,C0000334,received,2023-06-01,H003,auto rule,
Tcdd0fa35b9aa,C0000334,opened,2023-06-01,H003,manual adjuster,
Tdd5ccd9c42d2,C0000334,investigation,2023-06-09,H002,manual adjuster,
Tf45e888dc0ef,C0000334,approved,2023-06-18,H002,auto rule,
T20a766808ee7,C0000334,closed,2023-06-24,H001,auto rule,
Td8c88b999515,C0000335,received,2024-01-13,H001,manual adjuster,
T9a90ed4ca33a,C0000335,opened,2024-01-15,H003,manual adjuster,
Ta3f8f41b84af,C0000335,investigation,2024-01-27,AUTO,auto rule,
T64e6498cc0b7,C0000335,approved,2024-02-04,H002,manual adjuster,
T7f4c3be74f03,C0000335,closed,2024-02-09,AUTO,manual adjuster,
T295ef12530b7,C0000336,received,2018-04-24,H001,auto rule,
T784c35d3b2dd,C0000336,opened,2018-04-25,H002,auto rule,
T08adc9f06970,C0000336,investigation,2018-05-01,H001,manual adjuster,
T7ad080221619,C0000336,approved,2018-05-03,AUTO,manual adjuster,
T464e85e48aaa,C0000336,closed,2018-06-10,H002,auto rule,
T07165fe90b79,C0000337,received,2020-12-12,AUTO,auto rule,
T7d2dda70cac0,C0000337,opened,2020-12-15,H001,manual adjuster,
T358ccc735688,C0000337,investigation,2020-12-16,H003,manual adjuster,
Td3ffcfb124a7,C0000337,approved,2020-12-24,H001,manual adjuster,
Tfff5ee1b0e96,C0000337,closed,2021-02-12,H002,manual adjuster,
T3e9b113aaa4d,C0000337,reopened,2021-05-29,H001,manual adjuster,
T599413d8b88e,C0000338,received,2020-12-12,H001,manual adjuster,
Tc3c2482f9c2c,C0000338,opened,2020-12-16,H002,manual adjuster,
Tec60db18be30,C0000338,investigation,2020-12-29,H002,manual adjuster,
Te1d32e7bb210,C0000338,approved,2020-12-31,AUTO,manual adjuster,
T7bd289efff01,C0000338,closed,2021-02-14,H002,auto rule,
Te8a4aea2a20e,C0000339,received,2019-02-06,H001,manual adjuster,
T132bf3f46c2d,C0000339,opened,2019-02-06,H002,manual adjuster,
T390499192c3b,C0000339,investigation,2019-02-25,H002,manual adjuster,
Tc7dbee4333fa,C0000339,approved,2019-03-03,H002,manual adjuster,
T04bdcddaf24e,C0000339,closed,2019-04-03,H002,manual adjuster,
T0136750c8917,C0000340,received,2021-02-20,H001,auto rule,
T5f1c4b1b5b38,C0000340,opened,2021-02-22,H003,manual adjuster,
T45a36c20eabb,C0000340,investigation,2021-02-27,H001,manual adjuster,
Ta4c0b725090c,C0000340,approved,2021-03-04,H002,manual adjuster,
T5b52b933367b,C0000340,closed,2021-05-01,H002,manual adjuster,
Tac794ab510c4,C0000340,reopened,2021-07-16,H003,manual adjuster,
Ta6822fb5bf02,C0000341,received,2023-09-20,H001,manual adjuster,
T20f2f0bcb9fb,C0000341,opened,2023-09-22,H002,manual adjuster,
Tcafa997d03fc,C0000341,investigation,2023-10-06,H002,auto rule,
Td5d2178ede87,C0000341,approved,2023-10-08,H003,auto rule,
Tbc972419328e,C0000341,closed,2023-12-01,H003,auto rule,
Ta31a43c0d7ae,C0000342,received,2018-12-06,H003,auto rule,
Tb611c8014b4a,C0000342,opened,2018-12-10,H001,manual adjuster,
Tb80f7006f41e,C0000342,investigation,2018-12-19,H002,auto rule,
Taa7915333d4e,C0000342,approved,2018-12-23,AUTO,manual adjuster,
T38e7aa560be2,C0000342,closed,2019-01-29,H002,manual adjuster,
T51aa06e71868,C0000343,received,2017-01-05,H001,auto rule,
Taba8f7cf3183,C0000343,opened,2017-01-06,H003,manual adjuster,
Tad7c98ab095b,C0000343,investigation,2017-01-14,H002,manual adjuster,
Td68e1e21763c,C0000343,approved,2017-01-22,H002,manual adjuster,
T8eb3b21dd188,C0000343,closed,2017-02-11,AUTO,manual adjuster,
T9367b6d80074,C0000344,received,2019-12-14,AUTO,manual adjuster,
T8f49dc260f13,C0000344,opened,2019-12-16,AUTO,auto rule,
Tddad22a1bb98,C0000344,investigation,2019-12-25,H003,manual adjuster,
Tc916217d6d47,C0000344,approved,2020-01-03,H002,manual adjuster,
T0ba5196ac606,C0000344,closed,2020-02-20,AUTO,auto rule,
T78e09ef3d5f0,C0000345,received,2020-06-24,H001,auto rule,
T11f2c54fb90f,C0000345,opened,2020-06-25,H002,auto rule,
Te744319527c5,C0000345,investigation,2020-07-10,H002,auto rule,
Tfc4fb8c43f00,C0000345,approved,2020-07-12,H001,auto rule,
Te7f8b74ef321,C0000345,closed,2020-08-12,H002,manual adjuster,
Tfdaacb2c018c,C0000346,received,2024-04-13,H002,manual adjuster,
T5c0620c5daef,C0000346,opened,2024-04-15,H003,manual adjuster,
T0fac3224c113,C0000346,investigation,2024-04-17,AUTO,manual adjuster,
Tae92eb75e974,C0000346,approved,2024-04-18,AUTO,manual adjuster,
Ta49d67a3df34,C0000346,closed,2024-05-02,H001,manual adjuster,
Td156e90ca904,C0000347,received,2017-06-07,H002,manual adjuster,
T7d692601add4,C0000347,opened,2017-06-08,AUTO,auto rule,
Tdc9f12dfe81a,C0000347,investigation,2017-06-24,H003,auto rule,
T907cd7f4a1f5,C0000347,approved,2017-06-28,AUTO,manual adjuster,
T2fe9f0d87e2a,C0000347,closed,2017-07-28,H001,manual adjuster,
T6eb79d9b8350,C0000348,received,2016-06-08,H003,auto rule,
Tf97a6f7bccdf,C0000348,opened,2016-06-12,H001,manual adjuster,
T40056275864e,C0000348,investigation,2016-06-14,H003,manual adjuster,
Tcd26f38ec1ef,C0000348,approved,2016-06-22,H001,manual adjuster,
T7dfe69f7e811,C0000348,closed,2016-07-06,H002,auto rule,
Td8f7a4a5a3cd,C0000349,received,2023-12-12,H001,auto rule,
Tfe5a47457869,C0000349,opened,2023-12-16,H003,auto rule,
T77a36ea6407b,C0000349,investigation,2023-12-30,H001,auto rule,
T2f496cd20468,C0000349,approved,2024-01-06,H002,manual adjuster,
T2cc2c7464102,C0000349,closed,2024-02-14,H001,manual adjuster,
T95b06b24d168,C0000350,received,2021-01-15,H003,manual adjuster,
T5b9176c1469c,C0000350,opened,2021-01-17,H001,manual adjuster,
Tbc11d31c2948,C0000350,investigation,2021-02-05,AUTO,auto rule,
T0c1c4882b66d,C0000350,approved,2021-02-11,H001,auto rule,
T0530305b1c91,C0000350,closed,2021-03-30,AUTO,manual adjuster,
T1a7905685bde,C0000351,received,2022-02-11,H002,manual adjuster,
Tfe9fa2f8d33e,C0000351,opened,2022-02-13,H001,manual adjuster,
T18eeb9dc6648,C0000351,investigation,2022-03-03,H001,auto rule,
T5c2fc5ecf69e,C0000351,approved,2022-03-12,H002,auto rule,
T321225ce7d90,C0000351,closed,2022-03-26,H001,manual adjuster,
T5ce4214c2042,C0000352,received,2018-01-04,H001,manual adjuster,
T665b52ada836,C0000352,opened,2018-01-07,H003,manual adjuster,
Tc5f3ef507b31,C0000352,investigation,2018-01-09,AUTO,manual adjuster,
T00877492b142,C0000352,approved,2018-01-18,H001,manual adjuster,
Td01ea9b24a07,C0000352,closed,2018-03-16,AUTO,manual adjuster,
T6860f5853fb9,C0000353,received,2024-10-02,H003,manual adjuster,
T8607d7275066,C0000353,opened,2024-10-06,H002,manual adjuster,
T6576ef69df0b,C0000353,investigation,2024-10-10,H001,manual adjuster,
T5c966bb7e493,C0000353,approved,2024-10-13,H003,auto rule,
T516f596171f9,C0000353,closed,2024-10-27,H003,manual adjuster,
Te584a5d23c8a,C0000354,received,2021-03-20,H001,manual adjuster,
T00cfa6bc04ba,C0000354,opened,2021-03-24,H001,manual adjuster,
Tf8e3cc6d7c0b,C0000354,investigation,2021-03-28,H003,manual adjuster,
Td2587d452c2c,C0000354,approved,2021-03-29,H002,manual adjuster,
T4c8b4b8e900f,C0000354,closed,2021-04-27,AUTO,auto rule,
T2f6f019bb23d,C0000355,received,2024-04-08,H002,auto rule,
T51bf69843762,C0000355,opened,2024-04-10,H003,manual adjuster,
Tf56713ed56ab,C0000355,investigation,2024-04-29,AUTO,auto rule,
Td3a78126622f,C0000355,approved,2024-04-30,H001,manual adjuster,
T09c3796d2de7,C0000355,closed,2024-05-26,H002,manual adjuster,
Tc93649d32bfe,C0000356,received,2015-08-19,H001,manual adjuster,
Tb81f110675bb,C0000356,opened,2015-08-23,H001,manual adjuster,
Tfd7af4c2beb8,C0000356,investigation,2015-09-06,H002,manual adjuster,
T88db9ae48e95,C0000356,approved,2015-09-09,H001,manual adjuster,
T3ad16dcf3079,C0000356,closed,2015-10-09,AUTO,manual adjuster,
Td6f8b2a023e4,C0000357,received,2019-08-08,H001,manual adjuster,
T74a7f63e05a7,C0000357,opened,2019-08-11,H002,manual adjuster,
Tb43cd0273f44,C0000357,investigation,2019-08-17,H003,manual adjuster,
Ta939ee5a60be,C0000357,approved,2019-08-26,H003,manual adjuster,
T1f1e29959d84,C0000357,closed,2019-10-05,H003,manual adjuster,
T5d48d9b4bbb6,C0000358,received,2021-07-24,H001,auto rule,
T5cc10f81d7ed,C0000358,opened,2021-07-24,H001,auto rule,
T228687ff9b32,C0000358,investigation,2021-08-02,AUTO,manual adjuster,
T44a2a5da24cb,C0000358,approved,2021-08-06,H001,auto rule,
Td9e9385b1d26,C0000358,closed,2021-08-18,H001,manual adjuster,
Tc0b4dd431992,C0000358,reopened,2021-11-30,H002,manual adjuster,
T6b5e7db7f398,C0000359,received,2017-10-15,H002,manual adjuster,
Taf70f361e6cf,C0000359,opened,2017-10-18,AUTO,auto rule,
T9395ffbe624b,C0000359,investigation,2017-10-29,H001,manual adjuster,
Te3b492bde280,C0000359,approved,2017-11-07,H001,auto rule,
T87fabe9a8515,C0000359,closed,2017-11-18,AUTO,auto rule,
T4561ed44837e,C0000360,received,2021-09-08,H002,auto rule,
T1fa78caa6640,C0000360,opened,2021-09-09,H002,manual adjuster,
T12a10f11988c,C0000360,investigation,2021-09-27,AUTO,manual adjuster,
T699ecc6a0b4c,C0000360,approved,2021-10-05,H001,manual adjuster,
T8974df8a4455,C0000360,closed,2021-11-14,AUTO,manual adjuster,
T4924f2947df4,C0000361,received,2019-09-28,H003,auto rule,
Td7b99effb509,C0000361,opened,2019-10-02,AUTO,auto rule,
T479683e610b3,C0000361,investigation,2019-10-13,H001,manual adjuster,
T0b0e13656cff,C0000361,approved,2019-10-21,AUTO,manual adjuster,
T62bcf386209d,C0000361,closed,2019-11-10,AUTO,manual adjuster,
T0f2d8279ba91,C0000362,received,2018-02-12,AUTO,auto rule,
T1d6570d09f5e,C0000362,opened,2018-02-15,H002,manual adjuster,
Tc896a18c3d9c,C0000362,investigation,2018-02-24,H001,manual adjuster,
T98ec94bc3df0,C0000362,approved,2018-02-27,H003,auto rule,
T81e6a1fb31d1,C0000362,closed,2018-04-27,H002,auto rule,
T657e0788eddd,C0000363,received,2024-08-23,H002,manual adjuster,
T6106ca6b586e,C0000363,opened,2024-08-24,H003,manual adjuster,
Tf2540accca19,C0000363,investigation,2024-08-26,H001,manual adjuster,
T86d28c8b2da1,C0000363,approved,2024-09-02,H003,auto rule,
T4bfb3277d2ee,C0000363,closed,2024-09-15,H001,auto rule,
Tccd9f678a9f7,C0000364,received,2018-07-08,H002,auto rule,
T92eb2c920eec,C0000364,opened,2018-07-12,H001,manual adjuster,
Tf20d99c8225e,C0000364,investigation,2018-07-22,H002,manual adjuster,
T80019a662794,C0000364,approved,2018-07-30,H003,manual adjuster,
Te16c2e45b49f,C0000364,closed,2018-09-17,H003,auto rule,
Td50d7e282dbb,C0000365,received,2016-05-23,AUTO,manual adjuster,
T17e309b21ada,C0000365,opened,2016-05-26,H001,auto rule,
T140111240a46,C0000365,investigation,2016-05-29,H002,manual adjuster,
T41574f536df3,C0000365,approved,2016-06-01,H003,auto rule,
T5ed11e4a94ce,C0000365,closed,2016-06-26,H001,manual adjuster,
T2d127bdb9f39,C0000366,received,2017-09-04,H002,manual adjuster,
T13cc329a1505,C0000366,opened,2017-09-06,H002,manual adjuster,
Tf923f92bd647,C0000366,investigation,2017-09-18,H002,manual adjuster,
T12c62a9f98a4,C0000366,approved,2017-09-22,H002,auto rule,
T6c8ec66990ef,C0000366,closed,2017-10-13,H002,manual adjuster,
T5c89205e33f3,C0000367,received,2018-06-25,H001,manual adjuster,
T6fb676c49958,C0000367,opened,2018-06-26,H001,manual adjuster,
Tf6e52daee2e6,C0000367,investigation,2018-06-29,AUTO,manual adjuster,
T32a6602b43f2,C0000367,approved,2018-07-07,H002,manual adjuster,
Td285367d3d9b,C0000367,closed,2018-09-04,H001,manual adjuster,
T570ad8ae3123,C0000368,received,2018-11-07,AUTO,auto rule,
T337f1be4c5b5,C0000368,opened,2018-11-10,H003,auto rule,
T816bc660278b,C0000368,investigation,2018-11-21,H001,manual adjuster,
T30c8ad9a753c,C0000368,approved,2018-11-23,H001,manual adjuster,
T36bd1b56598d,C0000368,closed,2018-12-13,H003,auto rule,
T4da03dacd0b2,C0000369,received,2024-03-06,H003,auto rule,
Te08e1f1f5466,C0000369,opened,2024-03-06,AUTO,manual adjuster,
T21d17bf9eb5d,C0000369,investigation,2024-03-19,H001,auto rule,
T6255107b536c,C0000369,approved,2024-03-25,H002,manual adjuster,
Te4a36a3bdec2,C0000369,closed,2024-05-21,H002,manual adjuster,
T0a2a3d5c1bea,C0000370,received,2024-02-25,H001,manual adjuster,
T3fd5e12d7403,C0000370,opened,2024-02-29,H001,auto rule,
T8cd0f6734656,C0000370,investigation,2024-03-12,H002,manual adjuster,
T05f6e6fe41ea,C0000370,approved,2024-03-13,H002,manual adjuster,
Tcb68627a89b1,C0000370,closed,2024-04-17,AUTO,auto rule,
Taff8f64b24c3,C0000371,received,2016-12-19,H001,manual adjuster,
T9d03fa1a4946,C0000371,opened,2016-12-21,H002,manual adjuster,
Td9eb15a69a58,C0000371,investigation,2016-12-29,H001,auto rule,
T9f7e2a60e4bf,C0000371,approved,2017-01-05,H002,auto rule,
T029ccedf3af0,C0000371,closed,2017-02-27,H002,manual adjuster,
T6536463b44ba,C0000372,received,2015-02-08,AUTO,manual adjuster,
T5c54794e7417,C0000372,opened,2015-02-11,H001,manual adjuster,
Tcf2c9add03c3,C0000372,investigation,2015-02-16,H003,manual adjuster,
T5295a2766afd,C0000372,approved,2015-02-25,H001,manual adjuster,
T10ddd06c5df4,C0000372,closed,2015-03-05,H002,manual adjuster,
T5114d3ca57c4,C0000373,received,2022-10-06,AUTO,manual adjuster,
T8ac9e82d774d,C0000373,opened,2022-10-08,H003,auto rule,
T527cab24d672,C0000373,investigation,2022-10-12,AUTO,manual adjuster,
Te4bed0ddb69c,C0000373,approved,2022-10-16,H003,manual adjuster,
T0b13c61d3cfb,C0000373,closed,2022-10-25,H003,manual adjuster,
Te26bede5db25,C0000374,received,2023-11-16,H003,manual adjuster,
Ta8728c419c82,C0000374,opened,2023-11-20,H002,manual adjuster,
T73fa909c6e52,C0000374,investigation,2023-12-08,H003,manual adjuster,
T974d25736671,C0000374,approved,2023-12-10,H003,auto rule,
Tec6ded7f1efc,C0000374,closed,2023-12-18,H002,auto rule,
Ta4e6f9f956c9,C0000375,received,2017-09-03,H003,manual adjuster,
Tb482f963249b,C0000375,opened,2017-09-05,H002,auto rule,
T8dad3d6a3422,C0000375,investigation,2017-09-11,H001,auto rule,
T6dd8991b2960,C0000375,approved,2017-09-19,AUTO,manual adjuster,
T06424ebc7429,C0000375,closed,2017-11-13,H001,manual adjuster,
T52666ff5a0f1,C0000376,received,2021-12-05,H002,manual adjuster,
T51f4c52ebf55,C0000376,opened,2021-12-07,H001,auto rule,
T3f669424d0dd,C0000376,investigation,2021-12-13,H001,manual adjuster,
T87943d5e047f,C0000376,approved,2021-12-20,H002,auto rule,
T7c233b1e3772,C0000376,closed,2021-12-31,H003,auto rule,
T1de70e924550,C0000377,received,2019-09-15,H002,manual adjuster,
T09bda03b433f,C0000377,opened,2019-09-17,H003,manual adjuster,
Teb6af4c1b465,C0000377,investigation,2019-10-01,AUTO,manual adjuster,
T9e37d7378db3,C0000377,approved,2019-10-03,H003,auto rule,
T10255c899384,C0000377,closed,2019-11-06,H001,manual adjuster,
T12b92333e334,C0000378,received,2016-06-05,H001,manual adjuster,
Tc9d38128a41a,C0000378,opened,2016-06-06,AUTO,manual adjuster,
Tc16b69569479,C0000378,investigation,2016-06-15,H001,manual adjuster,
T04444e390f88,C0000378,approved,2016-06-21,H001,auto rule,
T18e2dae7fe37,C0000378,closed,2016-07-26,H003,manual adjuster,
Tad2e2f765f2d,C0000379,received,2019-11-23,H002,auto rule,
T45e4f7cddb65,C0000379,opened,2019-11-23,H002,manual adjuster,
T8c47643ca381,C0000379,investigation,2019-12-11,H003,auto rule,
T5f06ae098231,C0000379,approved,2019-12-18,H001,auto rule,
T33564e37de0e,C0000379,closed,2020-01-15,H002,manual adjuster,
Tc4db6aadffc1,C0000380,received,2021-08-14,H003,auto rule,
T821335c43562,C0000380,opened,2021-08-16,H003,manual adjuster,
Tbc6005abd850,C0000380,investigation,2021-09-04,H002,manual adjuster,
